review,rating
"aku pake hampir setiap hari,tpi kesel sama kebanyakan driver banyak yg gamau dibayar pake KASPRO. terus untuk apa ada pembayaran digital klo gabisa dipake,kebanyakan mau nya cash katanya g ribet.",4
"tolol pesan gacoan tunggu lama gaada respon ""menyeleksi yang terdekat"" sekalian buat fitur ""🇧 🇦 🇹 🇦 🇱 🇰 🇦 🇳 🇵 🇪 🇸 🇦 🇳 🇦 🇳 """,1
Sangat memuaskan,5
sangat puas,5
tidak lama menunggu,5
Siip,5
sampah habis di top up in malah g bisa dipake,1
"isi saldo lama bener masuknya, bayangin kalo butuhnya urgent. aneh banget",1
ok,5
aplikasi nya lambat kalau pake wallet Kaspro kena tipu driver di balikpapan. selesai order kaspro tidak berkurang ditinggal 2 jam habis meeting berkurang dan penarikan dana tidak bisa...di email ke support aplikasi juga tidak ada jawaban... kecewa sama aplikasi ini padahal unggulan dari kompetitor lain.,1
masih sulit nyari titik kordinat tujuan karena aplikasinya loncat loncat,1
bagus sih... tapi pas ngisi maxim kaspro nya di kurangan 3ribu. kecewa banget karna di kurangin..,2
saya sudah isi dompet kas pro tapi tidak ada di aplikasi,1
baru mau cobapake maxim kirain bagus. pas pesen susah bgt. harus login dulu maskin tlp. uda di maskin berkali2 yg keluar klik gambar gambar mulu. ga bisa bisa pesen. capek deh setengah ja abis cumabuat klik gambar2 puzle. tapi ga bisabisa pesen,1
ulasan kepada diploper maxim seluruh ADMIN kantor cabang HANYA MAU NEMPERBAIKI BILA DI SUAP / UANG SOGOKAN,1
"buat tampilan mapnya ( GPS ) bisa buat tampilan satelit gak ya, soalnya kadang susah kalo pas nyari alamat lewat pencarian kalo lewat mapnya kan gampang kalo tampilanya gak gelap dan bisa liat tampilan satelitnya",4
mantap,5
mantul,5
"Atribut, Disiplin & System Cermin Kwalitas.",5
aplikasi ok hanya mohon update agar bisa kirim pesan foto (seperti struk) untuk pengambilan,5
sementara bintang 4 untuk pelayanan pendaftaran,4
"baik, cuma e-wallet nya ada doang, tapi tidak bisa berfungsi. repot juga kalo apa apa cash melulu",3
pesan maxim bayar non tunai gak ada yang mau terima orderan nya dan lama. Kalau naik mobil biasa supirnya matikan AC dan terkadang bawa penumpang lain (istri/teman) dalam mobil.,1
God job GK rewel,5
"aplikasi taiiiii, masak tiap mesan drivernya yg dari jauh terus, jd telat gw ngantor, mau di cancel kasian ojolnya, yg benar donk kalo kerja admin daerah kota pariaman",1
"setelah balada reward fiktif alias gk bisa di pake, kini muncul mode baru harga gk fear yg tertera di apk costumer berbeda dgn yg tertera di apk mitra alias driver, trus kita mau diadu domba begitu..kasian drivernya yg cari rezeki Ampe keringat bool. Kan pangke 🤓🤓🤓🤓",2
"scam, promo nya gabisa dipake huuu L",1
mantap,5
"driver nya llo otw biasanya telat, jadinya klo mau ke sekolah juga telat, padahal jam udh mepet",2
"luar biasa, bisa di instal di tablet tanpa kartu",5
"on ol lu kasih mas ojeknya yg dekat kek,ini malah ngasih yg jauh, padahal yg dekat banyak on ol",3
bantu akses dong,2
aplikasi butut,1
"maxim Transportasi Online Yang Baru Tapi Memikat Hati Para Costumer,Maxim Mantap.",5
"jelek,drivernya mudah marah tidak sopan,tidak profesional, ngomong kasar dan merendahkan orang, dan driver nya juga ngelempar uang saya,katanya gak perlu makan uang saya. intinya driver nya gak sopan ke saya,saya sangat kecewa,saya tidak lagi memakai maxim saya beneran kecewa banget",1
"kurangin driver nya, naikin tarif bike, berantas tuyul/nitik GPS (sangat meresahkan buat driver lainnya, dan tutup pendaftaran id baru ximmmm",5
layanan cargo nya tolong di adakan kembali pilihan armada nya. biar konsumen bisa memilih armada yg di butuh kan. seperti ; *Blinvan *Pick up Bak *Pick up Box *Engkel Bak/Box *Engkel (double/truck) Bak/Box semoga cepat di perbaharui. terimakasih MAXIM.,4
"Saran mungkin bisa di perbaiki, untuk driver di area pontianak kebanyakan bawa helm tp ga ada kacanya, setiap hari saya naik maxim hampir semua helm ngga ada kacanya,",4
"Gampang kena hack, kecewa",1
jujur ini tarifnya lebih murah tapi maaf banget aplikasinya sering error kayaknya harus diperbaiki deh dan juga masa gaada fitur cancelnya? tolong ya min diperbaiki dulu.🙏🏻,1
Bagus sekali kereeen......,5
"1. UI nya kurang menarik. 2. Promo makanan dll terbatas, kurang menarik 3. Banyak resto favorit belum bekerja sama 4. Banyak resto sudah tutup tp masih bisa diorder, akhirnya rugi",2
"susah kalo soal mencari alamat lewat salinan di maps jasa drive ini, beda dengan jasa-jasa drive yang lain, yang sangat mudah mencari alamat lokasi lewat salinan maps",3
"kasi pembayaran gopay, ovo, dll lah ribet banget memekkkk",1
tidak bagus.jaringan hilang terus..apalgi waktu main game,5
drivernya cepat saat ambil order,5
"sangat membantu, lebih update lagi untuk map nya ,thanks",5
drivernya ganas ganas bos+ bau kelabang😊💥🔥,1
"driver Miftakhul Ulum dengan Daihatsu Xenia, warna coklat tua, nopol H1279CC. nggak profesional, padahal sudah diberitahu untuk cepat datang karena kami dikejar waktu, tapi dari map apk nya dia tidak bergerak sama sekali, karena sudah terlalu lama menunggu akhirnya kami batalkan, namun dia malah datang ngomel2 dan mengancam akan memviralkan. karena kami memang lagi di kejar waktu karena ada keluarga yg meninggal, akhirnya kami mengalah dan membayar 50 yg padahal seharusnya harganya cuma 36.",1
Bagusss,5
aplikasi ga jelas...ati2 kalau psan dr aplikasi ini. tarif saat pesan murah saat sampai bisa berubah 1.5x lipat.,1
aplikasi pea. ini Maxim yg nentuin titik apa pelanggan? mau narok titik sesuai keinginan aja susah. udah map ga jelas. mau d benerin ga bisa,1
tidak ada fitur batalkan pesanan. saya mulanya memesan makanan tetapi alamat nya salah kemudian mau saya ganti ternyata malah nambah orderan baru,1
aplikasi ga jls SDH top up tpi kaspro tidak bisa di pakai,1
GILA SUMPAH MAXIM! PEMBAYARAN E WALET BUKANNYA MERASA TERBANTU MALAH MAKIN MAKIN NIH. 1. TOP UP E WALLET NGGA LANGSUNG MASUK. 2. NOMINAL PEMOTONGAN TOP UP E WALLET NGGADA NOTIF DAN BERAPANYA GA JELAS PAYAH,1
"maxim bali kurang promosi seluruh bali jadi boleh di bilang cs itu bisa ke itung, klw si ijo mah csnya buanyak jdi gak usah herann. maps aja masih gak karuan makanya cs maxim ke banyakan ngensel kan kasian drivernya rugi waktu rugi bensin. coba terutamah itu promosikan aplikasimu apalagi bali belum menyeluru yang tau. jadi tolong di promosikan lagi xim",5
ok,5
gabisa login. minta kode ditunggu sms gaada tlf pun gaada. apaan,1
"buat ewaletnya,potongannya gila,isi 55rb,yg masuk cuma 52100,dipotong 2900,parah",2
fitur yang ada bajaj nya belum muncul kak?,5
kebanyakan verifikasi udah tau mata gue rabun,1
mau login ulang aja susah banget mana lagi buru buru! sudah gk rekomendasi,1
good,5
"Tolong tingkatkan lagi akurasi map-nya, Drivernya salah lokasi terus, padahal map sudah sesuai.....",1
"gue isi maxim wallet 20k tapi ga masuk di maxim walletnya, tulisannya masih 0 padahal saldo gue di bank udah kurang, gatau uangnya kemana jadinya... sengaja bintang 5 biar pada baca",5
very good services,5
"buat gebrakan promo Maxim argo murah hemat ayo donk xim buat sistem promo hemat yg lebih murah dri grab dan gojek ,cs pake voucher member biar Maxim rame bakar saldo xim,apa kalian ga kasian sama driver2 di pinggir jalan ga dapat2 orderan ,buat lah promo agar customer kembali lagi ke maxim rame makin joss",1
sangat berguna,5
sang at memuaskan,5
"gajelas , terjadi kesalahan mulu, lama lama indah grab gua, benerin tuh bug",3
"sekedar saran dan masukan tolong dong untuk setiap driver bike maxim usahakan mereka selalu membawa dan memakai atribut mereka seperti helm dan jaket maximnya, jangan ada driver maxime yg justru malah pakai dan bawa atribut selain maxim dan usahakan jg setiap drivernya harus membawa uang recehan pecahan seribu atau lima ratus perak...",5
bagus cepat tepat waktu,5
apknya bagus banget sy suka banget👍,4
aplikasi y bagus saya sudah lama menggunakannya.. alhamdulillah banyak membantu.. tapi sekarang kalau pesan maxsim car driver SUKA MINTA ONGKOS LEBIH DARI YG TERTERA D APLIKASI😒😮🤔...jng gitu dong kan saya juga suka ngasih tips.. TAPI KALAU D MINTA HARGA NAIK DARI YG TERTERA D APLIKASI KESANNYA JADI NGAK ENAK..,5
mantap,5
"Tolong maxim bikin aplikasi E wallet, ribet bener harus pake uang cash kalau driver gk ada kembalian, E wallet yang bisa kirim uang ke bank",1
sangatt membantu,5
"layanan buruk, driver nya pada milih ongkos yang besarr.",2
harusnya sih solusinya dari aplikasih makxim CS/ atau pelangganya lebih di perketat lagi buat daftarnya akunya agar waktu dia order jadi ketahuan dia fiktif atau bukan karna kalau di lihat sekarang daftarnya modal nomor hp aja tampa verifikasi muka orang udah bisa order dan cencel seenaknya karna mereka pikir nggk ada yg tau identitasnya padahal kalau pake verifikasi muka atau upload data yg jelas bisa mengurangi kejadian seperti ordef fiktif atau orang jahat,4
map gk akurat driver jaket udh lusuh dan kotor,1
amazing spasiba,5
keren,5
baik,5
"saya bingung cara penggunaanya, terutama untuk menu makanan",1
"rekomend bngt, harga tarifnya masih logis, penjemputan cepat juga",5
kenapa saya mau maxim no hp saya meminta kode tapi enda muncul kode nya / kesalahan saat mengirim permintan kaya apa nah he,1
"tepat waktu, kadang aja agak lama dan dapat supir serem",4
puas,4
sangat membantu dengan keseharian saya,5
payah otp gak masuk2,1
"mungkin Maxim perlu memeriksa lebih dalam untuk drivernya dan mengujinya,masa saya dapat driver yang tidak bisa baca map mana saya g tau jalannya akhirnya sempet nyasar dan saya memutuskan untuk naik apk sebelah",3
asli enak bgt pake maxim,5
GK bsa komplen.parah sih drivernya,1
memuaskan,4
"uang caspro ga bisa ditarik, dan orderan ga bisa dibatalkan, ANEHH!!",1
baru coba,5
"uda lumayan lama pake apk maxim ini, tp baru hari ini ngalamin hal kaya gini, pas pesen harga 28.900 tapi kenapa pas sampe di apk berubah jadi 37.400? sangat aneh padahal tiap pulang kerja maupun macet sekalipun harga tidak berubah tetap 28.900 tapi kenapa hari ini bisa tiba tiba berubah jadi 37.400? LUMAYAN JAUH BANGET DARI HARGA SBLUMNYA, jadi males pake maxim tadinya pake karna murah eh hari ini gajelass.....",2
ojek online terpercaya dan sangat nyaman,5
suka,1
pake Maxim enak banget coy ril🔥⭐⭐⭐⭐⭐,5
"tolong outonya diperbanyak, main nyocol main cepet cepetan kasian, kan gak harus mantengin hp terus",1
Wak man Bawak atap mantap,3
"sego campur Mbak Tinik sik 10k,, ongkos mu malah rego es teh e wong e 🗿",1
perusak argo driver cok,1
tidak ada,1
"kecewa banget gak bisa payment non cash, di tambah saldo gak bisa di tarik kembali. udah coba ke cs tapi gak ada respon sama sekali. bad banget!",1
saya pakai ini terlalu lama menunggu,1
sangat membantu memberikan informasi,5
top up kaspro saldo nya ga masuk2,1
"PENIPU! TADI ADA OKNUM DARI PIHAK MAXIM KE SEKOLAH SAYA KATANYA VOUCHER 200RB BISA BUAT BAYAR DRIVER LALU MENJADI GRATIS, NYATANYA CUMA POTONGAN HARGA SERIBI RUPIAH SAJA, SAYA ADA BUKTINYA!!!",1
"driver jrg respon di ktika di chat tanya sampai di mana,alamat tdk akurat tp harga hemat,sering saya cancel karna lambat",4
bisa bisanya driver Maxim ga punya kaspro maxim,1
Good,5
dg hasil sedang,5
"min tlg mencarian alamat d lengkapi kdg klw cr alamat ssh bgt ga dpt² pdhal sdh d patokin t4 ny, tdk sprt gojek dan grab cr alamat dmn aja lgsg muncul klw maxim ssh bgt dptin alamat ny",4
aplikasi paling jelek. kalo memang gabisa merubah orderan terutama buat pembayaran mending gausah ada opsi itu. pengembang developer paling buruk,1
"Halo maxim, sangat disayangkan hal ini selalu terjadi setiap kali saya mengisi saldo kaspro. semalam saya isi jam 23.30 sebesar 15rb by mbanking agar bisa saya pakai paginya . namun pas mau dipakai saldo tersebut belum masuk. Kenapa keluhan pelanggan gak pernah didengar kalian yaa? ini bukan pertama kalinyaa!!!",1
"bagus menurut aku.dan kekurangan yg saya dapat di antaranya ialah,tudak dapat orderan jika saldo tidak mencukupi... harus selalu isi ulang terus.. Tolong dong kait kan akun Driver dengan Dana,ovo atau gopay. agar lebih episien waktu. Terima kasih.",5
"aplikasi nya bagi saya untuk bagian pelanggan,pelanggan tidak bisa melihat riwayat foto driver nya ketika selesai orderan, beda dengan aplikasi lain jelas dan terang soal antara driver dan pelanggan,kalau bisa revensi ulang aplikasi nya ubah jadi riwayat orderan pelanggan jelas dan tampak terlihat foto driver nya ketika selesai order,setelah 7 hari selesai orderan baru foto driver tidak bisa di lihat lagi,tapi untuk beberapa hari masih bisa lihat foto driver nya seperti di aplikasi yang lain",3
sangat buruk udah 3 pesen tidak ada yg mau ambil orderan..sampah driver nya,1
"lebih suka make maxim bayar tunai selalu dapet harga terjangkauu, cepat lg ordernya bintang 5 pokokny",5
aneh apk nya,1
"jelek pokoknya pdhl aku bayar via saldo di akun, tp masih di mintai cash",1
bagus,5
baik,4
"Gak rekomendasi deh pesan driver di sini, soal nya driver di sini suka maksa2 minta nambang ongkos lebih, padahal di aplikasi udah tertera harga nya tapi waktu datang di tempat lokasi driver nya sering minta ongkos lebih",1
maaf aplikasi saya nilai satu bintang dan saya hapus dari hp... dikarenakan saya punya pengalaman pakai Maxim car dari bandara ... apabila sya ceritakan mungkin cukup panjang ...,1
ribet bgt aplikasi,1
"aplikasi maxim ini tidak sempurna, orderan disini tidak masuk otomatis semua,pantasan driver maxim banyak tidur akun, hanya satu masuk otomatis penumpang doang, aplikasi apa ni klo tidak sempurna, tolong di perbaharui,",1
masih ada beberapa draiver yg masalahin harga yg kurang dari 500 perak/ gope,3
luar biasa maxim paling murah dan berkualitas,5
pelayan tukang gojek nya gk bagus masak udh di batalkan karna lama marah marah dia kecewa saya,1
"kirim kode otp sudah ke nomor yang betul, sudah coba 2 nomor tapi gada kode yang masuk sama sekali bgst lah",1
kasi fitur kirim foto di chat! biar kita enak ngarahin drivernya dan sebaliknya!,4
mappppp nya gak jelassss tolong dong di perbaharuiii,1
terima kasih Maxim,5
sudah 3 tahun pake Maxim tp maaf ya sy uninstall karena baru kali ini saya di hina2 sama driver online dan respon aplikasipun minim sekali. semoga kedepannya aplikasi ini lebih memantau para drivernya.,1
driver sering meminta bayaran tidak sesuai apk,1
info loker bang,4
kenapa ad kesalahan di aplikasi Maxim nya,5
Sangat bagus,5
"pesen dimana, menang dimana",1
gak bgt,1
"TOP UP KASPRO LELET BANGET, HAMPIR SATU JAM BELUM JUGA MASUK, CS JUGA SLOW RESPON!",1
riwayat kenapa gampang hilang sih,3
"JOKI RATING BIAR CEPAT DAPAT ORDERAN DI HAPUS DI FEEDBACK TAK ADA BALASAN dan hanya aplikator yg bodoh mengizinkan order / pesan berbeda orangnya sama yg naik ketika pesan online Menurut Pasal 1 angka 13 UU 20/2008, hubungan kemitraan adalah kerjasama dalam keterkaitan usaha, baik langsung maupun tidak langsung atas dasar prinsip saling memerlukan, mempercayai, memperkuat, dan menguntungkan yang melibatkan pelaku usaha mikro, kecil, dan menengah (“UMKM”) dengan usaha besar",1
"isi saldo 10 ribu, abis 16 cuma buat transfer nya, yang masuk cuma 8 ribu",2
"promosiinyaa gaa ramah, maksa, dipaksa unduh",1
buat login aja kode verifikasi susah banget wkwkw,1
"saya komplain mengenai driver maxim yang melakukan tindakan kekerasan terhadap customer, tp maxim hanya memberikan teguran thd driver. hal ini bisa memicu driver melakukan tindakan yg sama thd customer lain karna kurangnya efek jera yg diberikan.",1
"APLIKASI BAGUS SAYA DAPET 200 RB KARENA VOUCHERNYA.LANCAR TERUS MAXIM,I LOVE YOU",5
pagi pagi darurat buka maxim tidak bisa. jadi kesel deh untuk area kutai barat kaltim.,2
"👇👇👇👇 Mohon Map maxim di perbaharui lagi, banyak jalan yang tidak terdaftar, contoh kemarin saya mau order maxim, titik jemput jelas dr pelabuhan Kumai, namun titik tujuan tidak ada di Map maxim, padahal titik tujuan saya itu Garasi Po Bus yessoe Pangkalan Bun, jln Kawitan , tidak terdaftar di Map nya Maxim, di ojol lain terdaftr akhirnya saya beralih di ojol lain. Tolong map di perbaharui, itu aja sarannya..",1
"baca ulasan jadi ragu mau pakai aplikasi maxim , mending gojek aja lah",1
mantap,5
aplikasi sampah,1
saya di tipu pengembudi gimana cara nglaporin nya,1
"aku suka pake aplikasi ini, karna pas dikantong. apalagi buat anak sekolah, ya pake Maxim ajah👌",5
banyak pr nya. draiv better,1
Dubai Yung Sedan.,3
"kalo abis top up ke kaspro lama bgt masuknya, gak kaya gojek abis topup lgsg masuk saldo, udh gitu potongannya dikaspro gede bgt menurut gue yg orang miskin 2.900 ( 3000 ) itu gede bgt bisa beli tea jus serenceng, tolong diperbaiki e wallet nya yaaa maxim",2
"SERING BANGET DI OFFLINE SAMA DRIVER, SEHINGGANYA SETELAH DI OFFLINE DAN DIBATALKAN , OTOMATIS PESEN LAGI.",1
"apaan top up Maxim wallet ada biaya admin nya ,mana lama banget masuk nya",1
Bagus sekali,5
"ramahh banget driver nya dripada sebelah, suka kasar ngomong nya",5
Gk bisa trs loging kenapa,5
mantap,5
"Dear admin Maxim. Tolong di investigasi, kenapa untuk order saya bisa sampai dua orang rider yang mengambilnya. Apa yang salah dari sistem Maxim?. Atau apakah dari rider nya yang salah ? Karena saya sudah beberapa kali seperti ini, padahal di akun saya hanya ada satu pesanan pengantaran.",2
"aplikasi perusak tarif indonesia,ini maxim di malaysia di haramkan... sekali lagi saya bilang maxim di malaysia di haramkan dan di larang beroprasi karna pemerintah malaysua peduli pada rakyatnya.. bedah dengn indonesia,lihat sendiir",1
"mengiri""saldo",1
mantap,5
"ini gimana apk Maxim nya udah saya top up isi saldo kaspro saya kok gak bertambah, penipuan ini, saya alihkan ke ewallet Maxim kok gak bisa padahal saya sudah top up tadi tapi saldo saya tidak bertambah, mohon di tindak lanjuti ini rugi saya",2
